fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
0,0,2744579.5,2744579.5,0.11746796220541,4166822.779411765,4166822.779411765,0.7921965420246124, 0.14410175879796347
0,1,2413115.0,2413115.0,0.20916789770126343,3652293.4595588236,3652293.4595588236,0.5943773844662834, 0.05911930004755656
0,2,1990252.625,1990252.625,0.46295836567878723,2542456.606617647,2542456.606617647,1.1130237404037924, 0.05747448205947876
0,3,1681630.25,1681630.25,0.6827225089073181,2192002.470588235,2192002.470588235,0.6138434033183491, 0.05769023100535075
0,4,1619687.5,1619687.5,1.009785532951355,2044918.4705882352,2044918.4705882352,0.5973510786014444, 0.058689816792805986
0,5,1241194.75,1241194.75,3.424710988998413,1849156.6397058824,1849156.6397058824,0.8337785496431238, 0.05852197408676148
0,6,1066299.0,1066299.0,0.02154076099395752,1582926.6470588236,1582926.6470588236,1.0332569515003878, 0.05787752072016398
0,7,912784.625,912784.625,0.3426152765750885,1410414.2610294118,1410414.2610294118,1.097483621800647, 0.05813431739807129
0,8,911298.0,911298.0,0.06046581268310547,1340014.1286764706,1340014.1286764706,1.3979570436127045, 0.058043138186136885
0,9,880440.0,880440.0,1.6324026584625244,1292976.5735294118,1292976.5735294118,0.7212616301634732, 0.05953510204950969
0,10,866797.25,866797.25,0.5109251141548157,1268905.6838235294,1268905.6838235294,0.6427798367598477, 0.058073027928670244
0,11,826860.3125,826860.3125,1.4307562112808228,1218859.8400735294,1218859.8400735294,0.4241445011952344, 0.05946145852406819
0,12,781400.75,781400.75,1.7762359380722046,1161782.2251838236,1161782.2251838236,0.8023912021342445, 0.05798935095469157
0,13,754972.6875,754972.6875,0.3427470326423645,1104021.3272058824,1104021.3272058824,1.5040924549102783, 0.05853112141291301
0,14,727308.5,727308.5,1.3748832941055298,1088710.1084558824,1088710.1084558824,0.5670536020222832, 0.05808808008829753
0,15,726861.5,726861.5,1.0506336688995361,1066890.7977941176,1066890.7977941176,0.6300660704865175, 0.05800551970799764
0,16,657848.0625,657848.0625,0.006792247295379639,1045489.0680147059,1045489.0680147059,0.9894396452342763, 0.0579975167910258
0,17,668545.5,668545.5,1.5950238704681396,1013401.9485294118,1013401.9485294118,0.7912312763578752, 0.05783684651056926
0,18,633995.125,633995.125,0.8605940937995911,984461.4889705882,984461.4889705882,0.8171483637655482, 0.05813679297765096
0,19,641687.6875,641687.6875,0.09203338623046875,963210.5128676471,963210.5128676471,0.9378479429904152, 0.06202799876530965
0,20,696384.125,696384.125,4.073615074157715,967142.8161764706,967142.8161764706,0.8924623131752014, 0.058844375610351565
0,21,607876.25,607876.25,2.1430792808532715,956385.1286764706,956385.1286764706,1.106368429520551, 0.058241502443949385
0,22,596131.375,596131.375,0.2081141471862793,921216.21875,921216.21875,0.8366975793067146, 0.058773287137349445
0,23,576416.3125,576416.3125,0.7510769367218018,895648.7904411765,895648.7904411765,0.849701901569086, 0.06011234521865845
0,24,582026.5,582026.5,1.9515349864959717,887494.4117647059,887494.4117647059,0.66740021898466, 0.05812248388926188
0,25,576112.125,576112.125,0.09657230973243713,888307.3474264706,888307.3474264706,0.9286268064204384, 0.05785917441050212
0,26,606523.8125,606523.8125,0.8027642965316772,893952.9595588235,893952.9595588235,0.9114721654092565, 0.05788041750590007
0,27,566227.625,566227.625,0.2210322916507721,872353.5220588235,872353.5220588235,0.6630070937030456, 0.058020635445912676
0,28,553637.0625,553637.0625,0.7083374857902527,853059.7058823529,853059.7058823529,0.9421993380083757, 0.05855094194412232
0,29,547884.875,547884.875,0.6859456300735474,838457.0919117647,838457.0919117647,0.5606287393499824, 0.05775742530822754
0,30,548345.3125,548345.3125,0.9985226392745972,835518.5367647059,835518.5367647059,0.9342388861319598, 0.05864499409993489
0,31,536011.9375,536011.9375,0.7847257852554321,829343.5,829343.5,1.252975227201686, 0.05784735282262166
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
0,0,897700.06640625,897700.06640625,0.5163380056619644,1396167.4284086681,1396167.4284086681,0.8321945866531072, 18.923465621471404
0,1,883958.5390625,883958.5390625,0.914483305066824,1028009.1419503348,1028009.1419503348,0.8266380895511247, 13.889647603034973
0,2,816894.2890625,816894.2890625,0.3108162544667721,978898.8164295015,978898.8164295015,0.8230978972555715, 9.424061099688211
0,3,756329.765625,756329.765625,1.0654678344726562,924476.2357235863,924476.2357235863,0.8508905066770412, 10.023956231276195
0,4,726730.65625,726730.65625,1.1127107590436935,877745.0046386719,877745.0046386719,0.8692805384634994, 9.389471964041393
0,5,766862.8359375,766862.8359375,0.8935313373804092,922923.1936500187,922923.1936500187,0.837898659173377, 9.027829233805338
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss,valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
0,0,1493194.7153846154,1493194.7153846154,0.8387336563605529,1788413.2348776225,1788413.2348776225,0.8024502748584413, 5.171829668680827
0,1,1329400.3965034964,1329400.3965034964,0.8898091009342587,1457490.9884615385,1457490.9884615385,0.8308216009523485, 3.5729677200317385
0,2,1177175.752972028,1177175.752972028,0.8397128592004309,1140472.3689685315,1140472.3689685315,0.8270974814579204, 3.544300695260366
0,3,1079042.9428321677,1079042.9428321677,0.8056968397506468,1074485.3113636363,1074485.3113636363,0.8157353951901822, 2.8567150115966795
0,4,1061581.1571678321,1061581.1571678321,0.7654309928417206,1034702.4622377623,1034702.4622377623,0.7984603085822158, 2.5920649846394856
0,5,1049947.7262237761,1049947.7262237761,0.8189847365334317,1049911.5185314685,1049911.5185314685,0.8297095477060005, 2.641603171825409
0,6,1040823.2641608391,1040823.2641608391,0.7612567398306374,982406.3448426573,982406.3448426573,0.8229935643347827, 2.6590479771296183
0,7,1015394.913986014,1015394.913986014,0.9100214940059436,929077.9661713287,929077.9661713287,0.8426882729559512, 2.6470223387082417
0,8,958033.5357517482,958033.5357517482,0.7887747673096357,873719.4324300699,873719.4324300699,0.8434165733469116, 2.6520792802174884
0,9,937393.274256993,937393.274256993,0.7880704373433873,836682.1597902098,836682.1597902098,0.9042565680675573, 2.6254777630170185
0,10,987459.1002622377,987459.1002622377,0.7452986610936119,896148.7756118882,896148.7756118882,0.737244578341504, 2.6465119242668154
