predictions,targets,target_ids
0.0022604051046073437,0.0,9399
0.8032196164131165,1.0,46453
0.2803298234939575,1.0,5601
0.09212762117385864,0.0,3306
0.002719295909628272,0.0,25639
0.00858702789992094,0.0,36789
0.02562519907951355,0.0,3809
0.0043569630943238735,0.0,13742
0.008129667490720749,0.0,27833
0.004815231077373028,0.0,31636
0.0044576385989785194,0.0,40604
0.0038182593416422606,0.0,45061
0.0034546528477221727,0.0,24750
0.008121880702674389,0.0,21094
0.9706202745437622,1.0,6638
0.00577483931556344,0.0,45437
0.002512037055566907,0.0,15210
0.00657011941075325,0.0,7571
0.00135883002076298,0.0,6394
0.006947294808924198,0.0,38832
0.002615171018987894,0.0,47283
0.013467229902744293,0.0,12463
0.0015092527028173208,0.0,20636
0.004028766416013241,0.0,25455
0.004434364847838879,0.0,11096
0.0007959229405969381,0.0,42953
0.009697580710053444,0.0,29617
0.003699279623106122,0.0,5618
0.032897256314754486,0.0,9614
0.006049302406609058,0.0,21341
0.005358520895242691,0.0,25956
0.009378872811794281,0.0,49634
0.0052060154266655445,0.0,37271
0.005964737385511398,0.0,10572
0.007907052524387836,0.0,42823
0.0020508987363427877,0.0,20748
0.0019951113499701023,0.0,44274
0.707179844379425,1.0,27709
0.003827620530501008,0.0,679
0.7847104668617249,1.0,35337
0.0034187831915915012,0.0,27296
0.007050346117466688,0.0,16365
0.010926444083452225,0.0,44227
0.6564885377883911,1.0,3885
0.005089918151497841,0.0,15726
0.00286711473017931,0.0,20576
0.026600675657391548,0.0,14276
0.00261297938413918,0.0,23904
0.009756021201610565,0.0,28965
0.009031915105879307,0.0,43859
0.0022848043590784073,0.0,23410
0.008505904115736485,0.0,7543
0.003363210940733552,0.0,41677
0.01819293387234211,0.0,28371
0.003561620367690921,0.0,48172
0.011739332228899002,0.0,44642
0.006411641836166382,0.0,7651
0.003652229905128479,0.0,32603
0.6340137720108032,1.0,14509
0.005240128841251135,0.0,40276
0.002592428820207715,0.0,33183
0.002505062846466899,0.0,40500
0.7195304036140442,1.0,31876
0.007206792011857033,0.0,43239
0.004536932334303856,0.0,20174
0.0019363077590242028,0.0,49706
0.00334003078751266,0.0,4889
0.01184221263974905,0.0,4307
0.002743497723713517,0.0,48845
