predictions,targets,target_ids
0.006621609441936016,0.0,27669
0.00785032007843256,0.0,9856
0.008465715683996677,0.0,22021
0.6528714895248413,1.0,36668
0.01598273403942585,0.0,39396
0.0022158361971378326,0.0,17377
0.03844872862100601,0.0,301
0.0029864474199712276,0.0,38660
0.006658240687102079,0.0,29027
0.008127467706799507,0.0,36953
0.0006465254700742662,0.0,23904
0.0065095252357423306,0.0,17263
0.0039287437684834,0.0,15668
0.03503436595201492,0.0,1203
0.009279509074985981,0.0,43616
0.007786553353071213,0.0,9475
0.002988705411553383,0.0,32205
0.00505869509652257,0.0,10037
0.6191015839576721,1.0,31651
0.005842948332428932,0.0,47906
0.0009620334021747112,0.0,8890
0.0014388429699465632,0.0,30136
0.004686851520091295,0.0,42137
0.6416381597518921,1.0,24151
0.014592893421649933,0.0,26403
0.6992975473403931,1.0,12740
0.8243364691734314,1.0,2993
0.0015189535915851593,0.0,31675
0.7629819512367249,1.0,34131
0.001098445849493146,0.0,3951
0.0005339637864381075,0.0,42505
0.00486820237711072,0.0,16924
0.0032347256783396006,0.0,5850
0.01101149246096611,0.0,572
0.0016869882820174098,0.0,15293
0.025332357734441757,0.0,42444
0.0007600039825774729,0.0,21202
0.006769802421331406,0.0,26455
0.023561807349324226,0.0,49440
0.004601835273206234,0.0,45347
0.7116998434066772,1.0,21680
0.0022604246623814106,0.0,47071
0.000487681565573439,0.0,45146
0.0005594042595475912,0.0,40625
0.003230344969779253,0.0,36392
0.015370398759841919,0.0,28206
0.011953492648899555,0.0,27865
0.0020850521977990866,0.0,20096
0.00475550489500165,0.0,38683
0.003699710126966238,0.0,7344
0.013248423114418983,0.0,5069
0.004102733917534351,0.0,44373
0.00964153092354536,0.0,45866
0.0019272371428087354,0.0,8321
0.001303215161897242,0.0,14471
0.0054207672365009785,0.0,16529
0.013413568958640099,0.0,45804
0.0009459046996198595,0.0,28842
0.0008880325476638973,0.0,42340
0.009309550747275352,0.0,36461
0.0018458229023963213,0.0,11666
0.0012457435950636864,0.0,6280
0.007733602542430162,0.0,44826
0.0006989138200879097,0.0,13474
0.0018695349572226405,0.0,14159
0.0010829189559444785,0.0,42009
0.004387092776596546,0.0,48908
0.055258046835660934,0.0,41208
0.0008717488381080329,0.0,14239
0.765701413154602,1.0,15420
0.028835345059633255,0.0,48548
0.0007392839761450887,0.0,32067
0.0010903894435614347,0.0,1229
0.0033530881628394127,0.0,27757
0.006805452052503824,0.0,5558
0.002314177108928561,0.0,49741
0.0013863701606169343,0.0,21192
0.001821586163714528,0.0,49934
0.021626923233270645,0.0,38580
0.018585942685604095,0.0,33703
0.011162345297634602,0.0,1311
0.0019023907370865345,0.0,43932
0.00685257650911808,0.0,41947
0.0022415430285036564,0.0,48765
0.0013577827485278249,0.0,45341
0.756505012512207,1.0,10524
0.0010079143103212118,0.0,5938
0.0016639147652313113,0.0,11630
0.0011678854934871197,0.0,2166
0.008861553855240345,0.0,30853
0.002608551410958171,0.0,32280
0.01606956124305725,0.0,31725
0.010731152258813381,0.0,9818
0.07506163418292999,0.0,10594
0.006664702668786049,0.0,47087
0.0008832250605337322,0.0,39770
0.002960310084745288,0.0,39869
0.0019142684759572148,0.0,4044
0.02768854983150959,0.0,6054
0.0008152308291755617,0.0,2977
0.0032461672089993954,0.0,20880
0.7714945077896118,1.0,19730
0.010394331067800522,0.0,49260
0.0009482585592195392,0.0,32683
0.04017180949449539,0.0,9970
0.009467951953411102,0.0,36304
0.0021477388218045235,0.0,31959
0.031017789617180824,0.0,5006
0.0028571859002113342,0.0,16746
0.5136576294898987,1.0,13991
0.04054288938641548,0.0,11454
0.018668577075004578,0.0,31497
0.01928919367492199,0.0,43710
0.0015357768861576915,0.0,24893
0.0008651273674331605,0.0,23197
0.004306685645133257,0.0,25392
0.001014971174299717,0.0,4386
0.6783132553100586,1.0,144
0.0006938556907698512,0.0,3098
0.0028260196559131145,0.0,42173
0.009750251658260822,0.0,30724
0.0005445562419481575,0.0,28250
0.0008670485694892704,0.0,42010
0.8127276301383972,1.0,46866
0.0016374960541725159,0.0,9962
0.7616562843322754,1.0,12875
0.01745159737765789,0.0,5395
0.0004401035839691758,0.0,34937
0.016219738870859146,0.0,31114
0.002367540495470166,0.0,29735
0.0007207206217572093,0.0,15004
0.0008669213275425136,0.0,45253
0.002033230382949114,0.0,34971
0.002675512805581093,0.0,30543
0.002372665796428919,0.0,23473
0.00134054955560714,0.0,2983
0.02333013340830803,0.0,2875
0.0014040539972484112,0.0,18647
0.28971055150032043,1.0,35408
0.0008793443557806313,0.0,41776
0.002339390106499195,0.0,2395
0.7298027276992798,1.0,36359
0.7949451804161072,1.0,40628
0.005773914512246847,0.0,44823
0.0016748369671404362,0.0,42673
0.02568715810775757,0.0,12287
0.0005020492826588452,0.0,26803
0.007741374429315329,0.0,41323
0.9010128378868103,1.0,4616
0.017062664031982422,0.0,11031
0.0025782554876059294,0.0,29593
0.011513857170939445,0.0,38628
0.0012394889490678906,0.0,18371
0.01007381547242403,0.0,2722
0.042786940932273865,0.0,34556
0.0030630193650722504,0.0,42559
0.7648527026176453,1.0,32409
0.9985516667366028,1.0,39706
0.0013803690671920776,0.0,26018
0.06459023058414459,0.0,10650
0.001379279070533812,0.0,20195
0.42657414078712463,1.0,394
0.0014771289424970746,0.0,30795
0.00758097181096673,0.0,49987
0.0022458438761532307,0.0,29169
0.0022453279234468937,0.0,10279
0.0021406004671007395,0.0,38336
0.6903398633003235,1.0,47480
0.002717741997912526,0.0,20856
0.0039003989659249783,0.0,44819
0.005518532823771238,0.0,24434
0.690470278263092,1.0,28440
0.000442037038737908,0.0,42843
0.005065214820206165,0.0,31783
0.0009243296226486564,0.0,150
0.006982563529163599,0.0,19327
0.012946119531989098,0.0,14419
0.004827058874070644,0.0,14715
0.014106005430221558,0.0,25029
0.0011463598348200321,0.0,25635
0.01467039342969656,0.0,23274
0.01208694651722908,1.0,7270
0.0010169913293793797,0.0,7283
0.0007079805945977569,0.0,34235
0.011731087230145931,0.0,20948
0.0018220996716991067,0.0,44317
0.008106855675578117,0.0,47950
0.0008688717498444021,0.0,273
0.009533285163342953,0.0,43037
0.006308545358479023,0.0,46833
0.0014268611557781696,0.0,18795
0.005369266960769892,0.0,15808
0.005513105075806379,0.0,18950
0.016035502776503563,0.0,47559
0.0006894554826430976,0.0,45941
0.005110991187393665,0.0,37839
0.03290370851755142,0.0,12459
0.012700386345386505,0.0,32528
0.007920402102172375,0.0,1019
0.0027307874988764524,0.0,44282
0.0014347968390211463,0.0,44758
0.010109871625900269,0.0,48389
0.7519701719284058,1.0,17738
0.021186962723731995,0.0,27369
0.0008980270358733833,0.0,28599
0.004466897342354059,0.0,9859
0.00341366627253592,0.0,3037
0.000691605091560632,0.0,11142
0.8475162982940674,1.0,31932
0.008652832359075546,0.0,6583
0.006834203377366066,0.0,12925
0.005658642388880253,0.0,30354
0.004551371093839407,0.0,5217
0.0029832173604518175,0.0,31970
0.013797298073768616,0.0,6611
0.0015408165054395795,0.0,15880
0.0005704605719074607,0.0,14776
0.003591054119169712,0.0,28816
0.6894776225090027,1.0,10748
0.007039729040116072,0.0,29319
0.00106826052069664,0.0,5544
0.009350848384201527,0.0,44650
0.0033766478300094604,0.0,20915
0.00404008012264967,0.0,40403
0.0013630111934617162,0.0,42363
0.0013728340854868293,0.0,12515
0.03415270149707794,0.0,7066
0.013565913774073124,0.0,19088
0.028690548613667488,0.0,25807
0.006812342908233404,0.0,21119
0.03550313785672188,0.0,1962
0.007147554773837328,0.0,28085
0.027587974444031715,0.0,31983
0.0014894173946231604,0.0,48561
0.006225356832146645,0.0,18857
0.0010640413966029882,0.0,28376
0.025624802336096764,0.0,24234
0.002302316250279546,0.0,11754
0.0021130263339728117,0.0,8249
0.007291216868907213,0.0,31560
0.0010606145951896906,0.0,1615
0.8811749219894409,1.0,24529
0.0019156025955453515,0.0,49085
0.0012459406862035394,0.0,39691
0.028714977204799652,0.0,6696
0.010659649968147278,0.0,6891
0.00732036679983139,0.0,47741
0.012266600504517555,0.0,2512
0.003948239143937826,0.0,5863
0.00908501073718071,0.0,19953
0.004988329019397497,0.0,33203
0.0017777796601876616,0.0,27548
0.001957922475412488,0.0,23265
0.8190922737121582,1.0,844
0.0018950423691421747,0.0,42246
0.014246252365410328,0.0,35586
0.004618167411535978,0.0,2969
0.0008103159489110112,0.0,39596
0.6957663297653198,1.0,32023
0.8137480616569519,1.0,42576
0.005875537637621164,0.0,46460
0.004124287515878677,0.0,4924
0.0021920539438724518,0.0,2399
0.002562624169513583,0.0,40076
0.0007350409869104624,0.0,47601
0.030786260962486267,0.0,2601
0.008808581158518791,0.0,16383
0.00184337527025491,0.0,5140
0.016565445810556412,0.0,39038
0.006988130509853363,0.0,23692
0.005109522026032209,0.0,47779
0.007480638101696968,0.0,8895
0.0019301514839753509,0.0,47366
0.0018294338369742036,0.0,43339
0.027093172073364258,0.0,31318
0.021172579377889633,0.0,25253
0.0036839584354311228,0.0,36513
0.001438300358131528,0.0,8152
0.00674339197576046,0.0,96
0.7670528292655945,1.0,27634
0.0011561920400708914,0.0,13705
0.0010995499324053526,0.0,12954
0.02674398198723793,0.0,11438
0.0013040985213592649,0.0,34599
0.0015589360846206546,0.0,30021
0.03463611751794815,0.0,38285
0.0011760935885831714,0.0,3379
0.0015921806916594505,0.0,1919
0.009982123970985413,0.0,31144
0.0028606578707695007,0.0,3807
0.7138885855674744,1.0,41487
0.006011198274791241,0.0,21207
0.0020357302855700254,0.0,13007
0.0006342109991237521,0.0,38844
0.005749352276325226,0.0,30972
0.011984541080892086,0.0,34082
0.007173617370426655,0.0,17386
0.0012523088371381164,0.0,29424
0.0016354215331375599,0.0,8521
0.0027762886602431536,0.0,41458
0.0008629715302959085,0.0,3031
0.09057481586933136,0.0,11680
0.0010021418565884233,0.0,6357
0.05582836642861366,0.0,49748
0.002549035008996725,0.0,29038
0.0007709695491939783,0.0,19595
0.0019929592963308096,0.0,4622
0.02025844156742096,0.0,26797
0.0319938063621521,0.0,49017
0.005896720103919506,0.0,14635
0.0031108695548027754,0.0,12552
0.004547618329524994,0.0,25498
0.001676087616942823,0.0,26000
0.004772094078361988,0.0,44410
0.00458921492099762,0.0,7631
0.788197934627533,1.0,13003
0.02435925230383873,0.0,11024
0.00097288639517501,0.0,43215
0.0027513965032994747,0.0,40814
0.005093768704682589,0.0,5932
0.7100843787193298,1.0,1851
0.002603378379717469,0.0,36300
0.004721088334918022,0.0,41786
0.0025605931878089905,0.0,30695
0.6602363586425781,1.0,8016
0.6326810717582703,1.0,39385
0.0004454194277059287,0.0,8796
0.0008297647582367063,0.0,10061
0.0032889191061258316,0.0,20979
0.001182678621262312,0.0,21251
0.0030270274728536606,0.0,1325
0.0032891533337533474,0.0,40439
0.0385984443128109,0.0,303
