predictions,targets,target_ids
1.6106963585116318e-06,0.0,28925
0.012920837849378586,0.0,2507
0.0030659721232950687,0.0,14503
0.0010265870951116085,0.0,30579
0.006178201176226139,0.0,40176
0.04544595628976822,0.0,33758
0.008057869970798492,0.0,40949
0.0014309058897197247,0.0,34538
0.0018857967806980014,0.0,35181
0.9999922513961792,1.0,36641
0.011867281049489975,0.0,42180
0.010676554404199123,0.0,6224
0.0062048668041825294,0.0,20895
0.0008000077214092016,0.0,14920
0.003189628478139639,0.0,3685
0.0011301086051389575,0.0,35189
0.0013762349262833595,0.0,28786
0.007336684036999941,0.0,21990
0.02673976682126522,0.0,24243
0.002027949783951044,0.0,32283
0.003555922070518136,0.0,16611
0.9989060163497925,1.0,29589
0.0010560036171227694,0.0,30739
0.002895887242630124,0.0,2324
0.999519944190979,1.0,13633
0.0009942789329215884,0.0,29978
0.014973577111959457,0.0,4053
0.0004369341768324375,0.0,15525
0.030893906950950623,0.0,10535
0.0006954779382795095,0.0,39537
0.0007396292639896274,0.0,19369
0.0038626824971288443,0.0,39162
0.0010909219272434711,0.0,46780
0.0021167092490941286,0.0,48093
0.034512050449848175,0.0,45414
0.0025473672430962324,0.0,26336
0.029073771089315414,0.0,10605
0.9954476952552795,1.0,20945
0.002985188039019704,0.0,35334
0.012523738667368889,0.0,7718
0.022562185302376747,0.0,1740
0.00021097033459227532,0.0,34457
0.013982035219669342,0.0,10001
0.003923250362277031,0.0,45513
0.9755795001983643,1.0,23881
0.4719589054584503,1.0,12824
0.0075156367383897305,0.0,21252
0.004284546710550785,0.0,3715
0.017268678173422813,0.0,23360
0.018598193302750587,0.0,27205
0.007104761898517609,0.0,24334
0.00639500143006444,0.0,45677
0.001456343219615519,0.0,4513
0.006520580500364304,0.0,27145
0.002821102039888501,0.0,7119
0.01038332562893629,0.0,27539
0.9997677206993103,1.0,449
0.0031275725923478603,0.0,30869
0.0005881679826416075,0.0,833
0.0035427205730229616,0.0,29107
0.9991934895515442,1.0,30791
0.0004028278053738177,0.0,6107
0.00045252114068716764,0.0,18129
0.0027765578124672174,0.0,21188
0.9999370574951172,1.0,39571
0.010024898685514927,0.0,49422
0.0028879272285848856,0.0,23737
0.011225813999772072,0.0,17270
0.0013544699177145958,0.0,44829
0.0036908236797899008,0.0,24808
0.0005723428330384195,0.0,11603
0.005073936190456152,0.0,38026
0.016140077263116837,0.0,15664
0.003352060914039612,0.0,36828
9.313698683399707e-06,0.0,11664
0.003876714501529932,0.0,2202
0.004651604685932398,0.0,37102
0.005326406564563513,0.0,7546
0.005176077596843243,0.0,9495
0.000231602942221798,0.0,7059
0.0029537712689489126,0.0,24340
0.004365638829767704,0.0,4206
0.014420556835830212,0.0,10467
0.9994114637374878,1.0,38757
0.9999961853027344,1.0,43902
0.006616806611418724,0.0,45936
0.03066849894821644,0.0,20304
0.047329485416412354,0.0,1510
0.00802853424102068,0.0,17597
0.9995567202568054,1.0,34337
0.0034649642184376717,0.0,37753
0.004376026801764965,0.0,1127
0.08848973363637924,1.0,12246
0.18460480868816376,0.0,34586
0.027173995971679688,0.0,41895
0.020226681604981422,0.0,38171
0.004036587662994862,0.0,20893
0.004267200827598572,0.0,13126
0.001486435648985207,0.0,41690
0.0005892278859391809,0.0,48651
0.003889754880219698,0.0,32740
0.0019386836793273687,0.0,3435
0.01609116978943348,0.0,33401
0.9953768253326416,1.0,46446
0.9999901056289673,1.0,47612
0.0005686929798685014,0.0,40185
0.0027056746184825897,0.0,8386
0.0034903434570878744,0.0,36432
0.0039800615049898624,0.0,30339
0.0035162034910172224,0.0,25422
0.003484732238575816,0.0,42133
0.031077353283762932,0.0,564
0.004371377639472485,0.0,15963
1.7153233784483746e-05,0.0,39174
0.0005383965326473117,0.0,7204
0.001770044444128871,0.0,15750
0.025664469227194786,0.0,47129
0.9993534684181213,1.0,44866
0.9996097683906555,1.0,3103
0.0023855087347328663,0.0,40731
0.9891181588172913,1.0,22966
0.022038716822862625,0.0,45833
0.9999306201934814,1.0,35682
0.9914514422416687,1.0,21235
0.000646740838419646,0.0,49701
1.242663165612612e-05,0.0,27146
0.02639802172780037,0.0,9082
0.01520724780857563,0.0,22060
0.0021654705051332712,0.0,10835
0.9995001554489136,1.0,26936
0.00405218405649066,0.0,10215
0.028794066980481148,0.0,44581
0.007418773602694273,0.0,24888
0.024967676028609276,0.0,39698
0.03499773517251015,0.0,45081
0.0019289477495476604,0.0,29323
0.7530255317687988,1.0,9460
0.003214567666873336,0.0,12446
