predictions,targets,target_ids
0.029485488310456276,0.0,3060
0.0010585271520540118,0.0,11229
0.7262434959411621,1.0,4403
0.01009522657841444,0.0,46280
0.0014390628784894943,0.0,6852
0.0031385556794703007,0.0,46809
0.0036996733397245407,0.0,14870
0.015208933502435684,0.0,32157
0.008351042866706848,0.0,21787
0.0036535696126520634,0.0,21762
0.023069627583026886,0.0,18694
0.0006075644050724804,0.0,16468
0.0032049883157014847,0.0,14492
0.002726231934502721,0.0,44534
0.001421284512616694,0.0,23677
0.5769638419151306,1.0,48148
0.6252536177635193,1.0,7465
0.007752436678856611,0.0,16688
0.008750908076763153,0.0,27769
0.008699154481291771,0.0,27859
0.002314535900950432,0.0,16542
0.012772119604051113,0.0,18222
0.0025999064091593027,0.0,42164
0.0013715310487896204,0.0,35603
0.023257534950971603,0.0,47948
0.0129280099645257,0.0,17579
0.0009918133728206158,0.0,16452
0.015423530712723732,0.0,12878
0.006538729183375835,0.0,46858
0.0016426178626716137,0.0,19423
0.002452530898153782,0.0,42410
0.024794425815343857,0.0,37248
0.0027369679883122444,0.0,11933
0.003565428080037236,0.0,13024
0.6591989994049072,1.0,27293
0.02759746089577675,0.0,19217
0.0009656616020947695,0.0,48542
0.022087300196290016,0.0,22028
0.044692687690258026,0.0,10182
0.002879729028791189,0.0,12817
0.0014782489743083715,0.0,17154
0.005757240112870932,0.0,8089
0.0022266674786806107,0.0,46141
0.005076177418231964,0.0,21194
0.004423530772328377,0.0,28135
0.016516447067260742,0.0,39441
0.00032144298893399537,0.0,49348
0.03553752973675728,0.0,43453
0.001983253052458167,0.0,37188
0.027787035331130028,0.0,33072
0.045563552528619766,0.0,13160
0.002524513052776456,0.0,20899
0.0017377968179062009,0.0,34555
0.005931791849434376,0.0,14966
0.001704942318610847,0.0,38894
0.0028109257109463215,0.0,11369
0.02654166705906391,0.0,42944
0.0008765673846937716,0.0,45745
0.0049122232012450695,0.0,10812
0.0006383868749253452,0.0,30362
0.04421678185462952,0.0,7793
0.004417030140757561,0.0,42422
0.005301681347191334,0.0,43344
