fold,epoch,valid_loss,valid_recon_loss, valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
0,0,301495.54411764705,-300417.6286764706,1.0779143116053413,443064.64477040817,-318232.649872449,124.83199376476054, 1.249780281384786
0,1,285032.67279411765,-284692.79595588235,0.3398783995824702,301082.86734693876,-288726.19897959183,12.356669737368215, 1.1958325664202372
0,2,278064.20220588235,-277795.2224264706,0.26898496378870573,288547.2551020408,-280445.86033163266,8.10139189934244, 1.2231566826502482
0,3,275027.38970588235,-274871.9319852941,0.15545924533815944,283009.3590561224,-276585.4738520408,6.423882542824258, 1.2221843520800273
0,4,273595.85294117645,-273443.10294117645,0.15275345742702484,280058.2506377551,-274702.2933673469,5.355956447367766, 1.2380611419677734
0,5,272738.07720588235,-272574.6507352941,0.16342711580150268,278173.07334183675,-273622.9119897959,4.550164563315255, 1.2277300119400025
0,6,272218.42095588235,-272031.5680147059,0.18684661300743327,276857.9783163265,-272939.91772959183,3.9180618062311288, 1.2199878414471945
0,7,271889.8805147059,-271735.6323529412,0.15424176130224676,275921.98341836734,-272537.26147959183,3.3847194739750455, 1.2371005614598591
0,8,271748.26102941175,-271594.0,0.1542588432922083,275400.10778061225,-272315.8966836735,3.08420898962994, 1.2242929418881734
fold,epoch,valid_loss,valid_recon_loss, valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
0,0,310535.57169117645,-310218.70588235295,633.7235753676471,316062.1900510204,-315862.48214285716,399.4067687988281, 1.2708372871081035
0,1,281840.8805147059,-281736.2113970588,209.32003066119026,287120.6160714286,-286965.4011479592,310.4321516387317, 1.209464474519094
0,2,276007.3382352941,-275920.0349264706,174.60047015021829,278124.7493622449,-278002.2869897959,244.9226644087811, 1.2293199976285298
0,3,273292.36580882355,-273218.63602941175,147.46630231071921,274423.19196428574,-274321.85714285716,202.6677566839724, 1.2267727176348369
0,4,271929.7867647059,-271858.4669117647,142.64351339901194,272568.0586734694,-272475.85395408166,184.4150300317881, 1.2206297159194945
0,5,271022.4117647059,-270951.3419117647,142.13854082892922,271420.7257653061,-271329.2965561224,182.855297166474, 1.2413158297538758
0,6,270493.39522058825,-270421.52205882355,143.75526069192324,270662.7551020408,-270569.95216836734,185.61007659289302, 1.2229679187138875
0,7,270200.4632352941,-270126.8713235294,147.19046828326057,270188.78890306124,-270097.08928571426,183.40721068090323, 1.2282052914301553
0,8,270043.17830882355,-269970.5275735294,145.30355027142693,269929.2410714286,-269837.3176020408,183.84674975336816, 1.2256011207898458
0,9,269996.63602941175,-269924.48345588235,144.32436236213235,269825.1339285714,-269733.381377551,183.502263283243, 1.2391375343004862
0,10,268347.27205882355,-268271.79044117645,150.96057487936582,268955.90178571426,-268863.4630102041,184.8779004155373, 1.31949725151062
0,11,266956.6011029412,-266883.2536764706,146.689037547392,267407.330994898,-267315.5057397959,183.6529871103715, 1.3145793676376343
0,12,265665.92647058825,-265589.0073529412,153.85345369226792,265984.8399234694,-265892.5663265306,184.54809663733658, 1.2347341100374858
0,13,264448.54595588235,-264369.0643382353,158.95689751120176,264630.2461734694,-264535.82908163266,188.83009276098136, 1.2164629022280375
0,14,263427.6599264706,-263347.8474264706,159.62279375861672,263445.7066326531,-263348.6345663265,194.15017201949138, 1.226797087987264
0,15,262584.23713235295,-262501.52022058825,165.44409089929917,262442.94292091834,-262345.44897959183,194.98443385532923, 1.2255515575408935
0,16,261977.37408088235,-261896.7306985294,161.28628540039062,261671.19834183675,-261572.9824617347,196.4367909334144, 1.2296912789344787
0,17,261610.38051470587,-261531.00643382352,158.75350593118105,261152.12914540817,-261053.10235969388,198.0506043726084, 1.2067286054293314
0,18,261452.51011029413,-261372.1213235294,160.7752057243796,260862.3587372449,-260763.59948979592,197.5229327143455, 1.2328052600224813
0,19,261403.70220588235,-261323.28216911765,160.84128705193015,260755.75892857142,-260656.9419642857,197.63170919612963, 1.2379503488540649
0,20,259631.43198529413,-259548.55147058822,165.770481782801,259833.35714285713,-259733.540497449,199.63804595324459, 1.2275439302126567
0,21,257882.5294117647,-257794.2362132353,176.5895403693704,258071.68048469388,-257968.51275510204,206.33551336794483, 1.2190876881281534
0,22,256348.98529411765,-256250.86488970587,196.23544311523438,256429.1674107143,-256316.9811862245,224.37924132055167, 1.2150986194610596
0,23,255317.11213235295,-255222.07536764705,190.06915642233457,255113.78475765305,-255001.47863520408,224.61849072514747, 1.2247751633326212
0,24,254555.19669117648,-254461.4669117647,187.4638402602252,254225.5012755102,-254113.91836734695,223.16539904536035, 1.2412994861602784
0,25,254068.04044117648,-253972.82536764705,190.43393752154182,253614.33673469388,-253502.6205357143,223.43612297213807, 1.224857227007548
0,26,253774.01011029413,-253678.74908088235,190.5197726978975,253231.0956632653,-253119.32397959183,223.54372764120296, 1.2367464383443196
0,27,253614.09283088235,-253518.70772058822,190.78115036908318,253016.39732142858,-252904.78475765305,223.2284010283801, 1.2317150195439657
0,28,253532.1231617647,-253433.64797794117,196.94992693732766,252882.6588010204,-252771.25542091837,222.80595148826131, 1.2201462308565776
0,29,253501.1387867647,-253405.15073529413,191.9751371495864,252836.1450892857,-252724.06760204083,224.15937493771924, 1.2234782457351685
0,30,252816.78952205883,-252713.18290441178,207.21189252068015,252515.0200892857,-252402.14477040817,225.7525597397162, 1.2267494599024455
0,31,252168.55422794117,-252062.90625,211.3011339973001,251872.803252551,-251757.19961734695,231.20542969995614, 1.2136226733525595
0,32,251546.76286764705,-251445.43198529413,202.6579096177045,251259.7675382653,-251142.59948979592,234.3361433379504, 1.2299521764119465
0,33,251076.6737132353,-250968.5505514706,216.25228343290442,250780.3125,-250663.05516581633,234.519251920739, 1.2388791640599568
0,34,250763.17463235295,-250658.78400735295,208.78213321461396,250407.1205357143,-250289.53635204083,235.17102393325493, 1.2275643825531006
0,35,250526.74908088235,-250419.3125,214.863868264591,250158.64572704083,-250039.93781887754,237.40986290756538, 1.2307079275449118
0,36,250369.8869485294,-250264.29595588235,211.19411423627068,249982.75669642858,-249863.18463010204,239.1440361178651, 1.2375022768974304
0,37,250262.03676470587,-250152.7931985294,218.48401955997244,249872.509247449,-249752.07206632654,240.87763852489238, 1.2169085383415221
0,38,250211.89522058822,-250101.77665441178,220.23342985265396,249801.17889030612,-249679.727997449,242.9057804029815, 1.235832107067108
0,39,250201.21875,-250092.28216911765,217.85948181152344,249766.30261479592,-249645.08418367346,242.43527097118144, 1.2293737093607584
fold,epoch,valid_loss,valid_recon_loss, valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss, valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss, valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
0,0,333014.0863970588,-332635.08455882355,758.0199979894302,358859.79528061225,-358649.67602040817,420.2325620067363, 1.3564225395520528
0,1,320179.85845588235,-320069.6599264706,220.4051809871898,326568.97321428574,-326370.6823979592,396.5896463199538, 1.2981218814849853
0,2,312959.67647058825,-312827.57536764705,264.2024033490349,317061.32971938775,-316898.0956632653,326.457875777264, 1.2584004799524944
0,3,308339.29411764705,-308215.53125,247.51839850930605,311383.37946428574,-311230.7474489796,305.26237768056444, 1.2066531380017598
0,4,304729.5588235294,-304609.98345588235,239.14291561351104,307279.76403061225,-307134.0121173469,291.49934106943556, 1.218525731563568
0,5,301926.6856617647,-301812.16544117645,229.03814068962546,304099.96045918367,-303959.3176020408,281.27729330257495, 1.2169480125109355
0,6,299888.7555147059,-299777.4025735294,222.702075733858,301627.22959183675,-301489.5503826531,275.3644913653938, 1.2387959718704225
0,7,298616.35845588235,-298505.0569852941,222.60570122213926,299986.100127551,-299851.1441326531,269.91760440748567, 1.251494006315867
0,8,297984.07169117645,-297874.26286764705,219.62228124281938,299040.5637755102,-298906.7244897959,267.6802891322545, 1.2216137051582336
0,9,297822.79044117645,-297713.5882352941,218.41781526453354,298636.23533163266,-298502.5880102041,267.29700205277425, 1.2578553756078084
0,10,291565.23713235295,-291467.20220588235,196.05701581169578,295554.57015306124,-295427.5153061224,254.1086238938935, 1.2253821253776551
0,11,284046.8805147059,-283960.875,172.00572653377756,288782.1549744898,-288667.212372449,229.88552794164542, 1.2238454580307008
0,12,277179.32169117645,-277094.82904411765,168.97980005600874,281712.2799744898,-281606.8054846939,210.9315229143415, 1.2396958231925965
0,13,271387.95220588235,-271312.125,151.65227822696463,275483.7136479592,-275385.3182397959,196.79216750787228, 1.220021386941274
0,14,267173.2242647059,-267100.2849264706,145.88848787195542,270425.6505102041,-270332.7155612245,185.8736556695432, 1.2275900483131408
fold,epoch,valid_loss,valid_recon_loss, valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
fold,epoch,valid_loss,valid_recon_loss, valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
0,0,229905760.47058824,229540601.4117647,365159.14568014705,287554461.71428573,287300279.5102041,254183.2512755102, 1.170788586139679
0,1,208495865.4117647,208300602.82352942,195264.6291360294,227326857.46938777,226970706.9387755,356150.3058035714, 1.1434165477752685
0,2,195061710.11764705,194860119.29411766,201591.26332720587,209863342.69387755,209612466.9387755,250876.18207908163, 1.157350520292918
