predictions,targets,target_ids
0.00023208216589409858,0.0,2929
0.9922063946723938,1.0,1295
0.0017433728789910674,0.0,17671
0.0006528690573759377,0.0,48522
0.00015013186202850193,0.0,46630
0.9999992847442627,1.0,9765
0.07209131121635437,0.0,35885
0.0021775837522000074,0.0,25630
0.0047456142492592335,0.0,50056
0.0034779792185872793,0.0,46830
0.0025982463266700506,0.0,39152
0.0011690746759995818,0.0,6699
0.05872688814997673,0.0,43089
0.007110048551112413,0.0,33823
0.09125928580760956,0.0,17158
0.004350130446255207,0.0,12631
0.004196331836283207,0.0,9757
0.006772409658879042,0.0,14323
0.00046168550034053624,0.0,22312
0.5033193230628967,0.0,21624
0.001948955119587481,0.0,19919
0.005527613218873739,0.0,40445
0.00018385853036306798,0.0,39692
3.871641183650354e-06,0.0,27173
0.0037216588389128447,0.0,41508
0.0001843048958107829,0.0,32790
0.0024612536653876305,0.0,26957
0.9997285008430481,1.0,27693
0.00018369102326687425,0.0,35473
0.007896050810813904,0.0,35650
0.0272634569555521,0.0,42844
0.0003703586698975414,0.0,12361
0.03052106872200966,0.0,49996
0.011987188830971718,0.0,33092
0.021759571507573128,0.0,42071
5.4657830332871526e-05,0.0,7252
0.007657387759536505,0.0,25203
0.017899220809340477,0.0,35158
0.004729480016976595,0.0,20464
0.0029520161915570498,0.0,39124
0.9999991655349731,1.0,48169
0.06902383267879486,0.0,41078
0.0035137434024363756,0.0,43082
0.013932226225733757,0.0,45405
0.009187835268676281,0.0,46467
0.013291366398334503,0.0,16623
0.0029357890598475933,0.0,43075
0.0039445785805583,0.0,13699
0.029821127653121948,0.0,453
0.05204970762133598,0.0,17694
0.0014179784338921309,0.0,48925
0.008771087042987347,0.0,43187
0.1561289280653,0.0,33282
0.0030980410519987345,0.0,33863
0.0055008758790791035,0.0,389
0.05812593176960945,0.0,49128
0.003709765151143074,0.0,22518
0.0028340306598693132,0.0,35192
0.008168365806341171,0.0,6376
0.0005074164946563542,0.0,4266
0.006571140140295029,0.0,22405
0.0008297888562083244,0.0,38971
0.01135900430381298,0.0,7178
0.00852277409285307,0.0,33738
0.003905732184648514,0.0,34905
0.11763932555913925,1.0,18351
0.0016910276608541608,0.0,17982
0.0569448322057724,0.0,40345
0.0011637437855824828,0.0,49992
0.0006416368414647877,0.0,43629
0.00022938418260309845,0.0,40716
0.9973752498626709,1.0,8171
0.0033121518790721893,0.0,14409
0.02012859471142292,0.0,5113
0.031321607530117035,0.0,32977
0.005481410771608353,0.0,34817
1.0,1.0,39320
0.0005162872839719057,0.0,19821
0.002367472741752863,0.0,34542
0.00306344754062593,0.0,46882
