fold,epoch,valid_loss,valid_recon_loss, valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
0,0,264891.89006696426,-256236.60762117346,0.08655283320695162,360034.76391103317,-269214.08068930695,8.343539772743714, 1.7922926664352417
0,1,259392.02618781888,-254481.8372528699,0.04910189317235229,264752.8645700468,-256399.831207483,0.08353033119679562, 1.805876115957896
0,2,258269.46791294642,-254185.77961575254,0.04083687577358618,261036.8090853529,-255762.1992586097,0.052746097817003325, 1.850927472114563
0,3,256989.33820950254,-254067.8600526148,0.029214778363856733,259547.64950042518,-255565.2328337585,0.039824167736901006, 1.8482306162516275
0,4,256437.7265625,-253999.43016581633,0.024382966758246173,258383.27954931973,-255467.9738919005,0.02915305590896937, 1.8491840958595276
0,5,255612.4987643495,-253944.03698979592,0.016684625198000243,257507.98458758503,-255410.39112988947,0.02097593160717571, 1.8199438214302064
0,6,255302.14074457908,-253901.5794005102,0.014005616193219108,256779.62596991923,-255361.10880367772,0.014185174433261056, 1.8261298497517904
0,7,255013.471221301,-253878.56744260204,0.011349041858326872,256451.5846221301,-255331.96286405186,0.011196218303493446, 1.83491454521815
0,8,254426.12424266583,-253859.99852519133,0.005661258646239508,256174.21557451106,-255307.24606717686,0.00866969874869956, 1.82471448580424
0,9,254522.1580436862,-253853.813018176,0.00668344641703048,256105.73356451956,-255296.33335990645,0.008094005297780746, 1.81694047053655
0,10,255961.1372767857,-253749.4394132653,0.022116969504669234,257955.3180936437,-255268.52528433249,0.026867927080590506, 1.8470335125923156
0,11,255959.794403699,-253659.20691167092,0.02300587588712117,257318.46200042518,-255144.38513764882,0.02174076362874131, 1.7707366307576498
0,12,255653.13747608417,-253581.38313137754,0.02071754780255866,256991.27748990222,-255068.5179102891,0.01922758900383044, 1.8352821628252665
0,13,254865.78364158163,-253517.69040975766,0.013480935706661977,256683.25110278485,-254998.23296662414,0.016850178091957862, 1.8357816855112712
fold,epoch,valid_loss,valid_recon_loss, valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
0,0,254438.5475127551,-254331.5111607143,107.03605404678656,266172.6837930485,-266024.07021949405,148.6139450786876, 1.85192475716273
0,1,248926.37213010204,-248792.82397959183,133.54842080875318,250924.06138392858,-250779.3017910289,144.75999651798585, 1.7890085101127624
0,2,246411.77044802296,-246207.72165975766,204.04854447501046,247065.72196534864,-246859.67681760204,206.04471824282692, 1.8708926955858867
0,3,245142.81006855867,-244899.93211894133,242.8779752303143,245200.84655346515,-244951.5173123937,249.32940583002, 1.7809276024500529
0,4,244295.67466517858,-244018.3059231505,277.368349931678,244294.2468776573,-244020.28478422618,273.9623730977376, 1.802110735575358
0,5,243499.03758769133,-243207.88831313775,291.1498037844288,243505.87048256802,-243210.68417835885,295.1870480232498, 1.81299546957016
0,6,242988.8126594388,-242703.72313456633,285.0890776965083,242892.8769132653,-242584.2054102891,308.6712771824428, 1.8664039293924968
0,7,242677.3612882653,-242372.78049266583,304.5800471403161,242493.90276892006,-242178.3876620961,315.51540263169477, 1.8056142250696818
0,8,242531.67944834183,-242222.09147799746,309.5872883699378,242265.7233338648,-241946.12783003825,319.5956426607508, 1.8084037979443868
0,9,242464.112763074,-242158.90919961734,305.20357505642636,242142.0748565051,-241820.48424213435,321.5907792071907, 1.8207858482996622
0,10,242082.89333545917,-241759.9525669643,322.94077223174423,242257.7770115859,-241930.6556122449,327.12133988879975, 1.8310101906458536
0,11,240916.5755739796,-240589.88556281888,326.69034591986207,241419.48239530186,-241072.23484002976,347.2472302183813, 1.8278402407964072
0,12,239655.4154177296,-239280.13974808675,375.2765873500279,240214.2184576956,-239841.15047034438,373.0677723787269, 1.8340376218159993
0,13,238890.41621492346,-238536.3757174745,354.0410743246273,239146.14875637754,-238763.29415125426,382.85440128352366, 1.8540263056755066
0,14,237853.854950574,-237480.57122927296,373.28400662480567,238330.26814944728,-237941.13080622873,389.13769357382847, 1.8429893334706624
0,15,237324.6075813138,-236946.54137436225,378.0657653030084,237625.04587850766,-237234.18261054423,390.8631096145734, 1.833642303943634
0,16,236917.2278380102,-236539.35582748725,377.8720054626465,237124.4193638393,-236731.680511267,392.7388910047051, 1.8185330152511596
0,17,236682.90744579083,-236303.66179049746,379.2449512092435,236809.91164434524,-236417.25407897533,392.6573537969265, 1.82476753393809
0,18,236543.84526466837,-236162.68124202805,381.16313225882396,236575.4850924745,-236182.3658721301,393.1192495904001, 1.7893314242362977
0,19,236485.30568399234,-236102.2833625638,383.02266389496475,236481.58148650086,-236088.21795280612,393.3634943540404, 1.8359894553820293
0,20,236584.97169961734,-236201.0780851403,383.89378372503785,237293.9989105017,-236888.38464604592,405.61428765536976, 1.823680011431376
0,21,236250.22273596938,-235863.35231983417,386.8708579394282,236496.49352944302,-236088.22042410713,408.2729417710077, 1.8189193248748778
0,22,235794.25283003825,-235403.45974170917,390.79338478555485,235919.90486819728,-235514.82161458334,405.08306736848795, 1.8049720327059429
0,23,235252.84088010204,-234853.62272799746,399.2178807939802,235430.0834927721,-235028.03491709183,402.04863718253415, 1.8169283151626587
0,24,234905.8957669005,-234540.56668526787,365.3293785562321,234959.26651519982,-234563.46016687926,395.8064941613853, 1.8247922341028848
0,25,234585.82928093112,-234211.5285794005,374.30045801279493,234622.5189732143,-234232.53123671343,389.98794088558276, 1.7985559264818827
0,26,234402.00087691325,-234035.03160873725,366.96905556503606,234330.62001753825,-233943.60079187926,387.01912580217635, 1.8180386344591777
0,27,234180.27459343112,-233812.9959343112,367.27775005418425,234156.47015837586,-233772.30260150935,384.1676160332297, 1.7993171572685243
0,28,234118.27248086734,-233758.4452726403,359.8272389003209,234000.95074670494,-233620.19221673044,380.7589090048861, 1.8354689121246337
0,29,234078.74031409438,-233718.4493781888,360.2907601959851,233943.7515013818,-233562.60379464287,381.1472323411176, 1.87405633131663
