fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.16421823426415877,0.8962042800436864,0.8087915569278097,2.943141488234202
0,1,0.16038995597521033,0.9007857541477498,0.9057621980071068,3.0280829548835753
0,2,0.16453113382663198,0.9024977985966166,0.9385443712629922,2.992585265636444
0,3,0.17049413569252558,0.8977263054666738,0.9668421266590783,3.0332005500793455
0,4,0.20706254193988125,0.8940911051314728,0.985558101226765,3.0125063101450604
0,5,0.24415689516083186,0.8907026448010914,0.9983971434797791,3.0360006133715314
0,6,0.31976368668583005,0.8870394960839296,0.9995504261155376,3.0146002451578777
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.16656873547186962,0.8957419703474412,0.8031735369522275,3.0255460778872174
0,1,0.16334958873898248,0.9021275387321114,0.9031340467914047,2.8872891346613567
0,2,0.15926149209524143,0.9045704371156911,0.9419717931706888,3.0125740210215253
0,3,0.16074351181171606,0.893014005960723,0.9692456658705045,2.9996652245521545
0,4,0.2124871436057479,0.883791377092457,0.9890382086153444,3.175681205590566
0,5,0.24697470811239625,0.8866519651683736,0.9968144839630212,3.0053783019383746
0,6,0.35228447150791686,0.8835674153935792,0.9998868151428961,2.9985601464907328
fold,epoch,val_loss,val_auc,tr_auc, time
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.1658918958974584,0.8969988982493076,0.806103368671911,2.9653603712717693
0,1,0.15390587553419932,0.9093747489890629,0.9086441883611946,2.996046845118205
0,2,0.16167606228050224,0.9082901194901976,0.9425352933159704,2.809329315026601
0,3,0.16582702049671919,0.8933944935843103,0.9677716469892013,2.792703664302826
0,4,0.1957600872318631,0.8953412145272841,0.9841079822023123,2.956335453192393
0,5,0.2432829237908923,0.8877682520167792,0.9971285017580432,2.802562669912974
0,6,0.3034092383915814,0.8764562006145349,0.9991320578301562,2.8587305506070453
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.1658918958974584,0.8969988982493076,0.806103368671911,2.9523508826891582
0,1,0.1557135433481284,0.90759369526463,0.9092345414826208,2.9696393926938374
0,2,0.15559685711121682,0.9059400576890568,0.9424098961235082,2.9838381807009378
0,3,0.16458105011035365,0.8957146213945838,0.9669630920900054,2.8920815706253054
0,4,0.2041622704816792,0.893823684822575,0.9847391583451736,2.811058457692464
0,5,0.21740814545595713,0.8798541019532996,0.9930320629616698,2.8459539373715717
0,6,0.22384701644507599,0.8885775562354414,0.9967399603940468,2.8882250984509787
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.1658918958974584,0.8969988982493076,0.806103368671911,2.975781182448069
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.1671674799326123,0.894577745663808,0.7909738923963529,2.77979500691096
0,1,0.15371639251100774,0.9048218720729715,0.9082094811843934,2.7531776865323385
0,2,0.15942356682249478,0.9088351934715458,0.9390348509411038,2.773759380976359
0,3,0.1693702767417785,0.9114854958110242,0.9601649884367979,2.8195754448572794
0,4,0.17404594123648592,0.8912760781344283,0.9767297585999707,2.8228099306424457
0,5,0.19239230906799892,0.8875144469747194,0.9885693588329687,2.793327474594116
0,6,0.208390193348109,0.8810268526827374,0.99404438004962,2.793277939160665
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.21317578460641054,0.8248499887933542,0.6993361263087461,2.994421645005544
0,1,0.1909467732125171,0.8584138363418811,0.8536050468305394,3.054724085330963
0,2,0.18680742403910477,0.8642375427954017,0.8968773174936989,3.038123067220052
0,3,0.1987752070964067,0.865295481640935,0.9294254496979849,3.056636102994283
0,4,0.22124805569420664,0.8387764487523356,0.9586154120960705,3.016675281524658
0,5,0.23918027811854772,0.8372613957414146,0.980377922483281,2.995552392800649
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.2267499834641206,0.8063454509829417,0.6649986514053243,3.0043644269307452
0,1,0.1954541353280751,0.8523860182154295,0.841232717138359,2.945436735947927
0,2,0.1873721484646049,0.8627437107997046,0.8933250826400463,2.913014260927836
0,3,0.19673441868389444,0.8689790524584247,0.9244578733518941,2.8824188351631164
fold,epoch,val_loss,val_auc,tr_auc, time
0,0,0.17394258658762793,0.8816172918130298,0.7692494254876748,2.982377862930298
0,1,0.16491708051584356,0.8949891934042086,0.9036869918836636,2.936457792917887
0,2,0.1587780336516776,0.9010304340102536,0.9371075839757735,2.987527600924174
0,3,0.17959576155705265,0.8979259419562491,0.9630312830491268,2.9535273631413776
0,4,0.1825097612252611,0.8866578078301347,0.9812535596011971,2.940282913049062
0,5,0.23142441708537542,0.8655027802154449,0.9931038033467968,2.953121773401896
0,6,0.28991477997342185,0.8747331344856718,0.999500088038006,3.02124121983846
