predictions,targets
0.006120097357779741,1.0
0.003104599891230464,0.0
0.003994906786829233,0.0
0.005146920680999756,0.0
0.9840835928916931,1.0
0.006884504575282335,0.0
0.24029813706874847,0.0
0.005224961321800947,0.0
0.007096814922988415,0.0
0.042610686272382736,0.0
0.9963541030883789,1.0
0.030411479994654655,0.0
0.003091481514275074,0.0
0.004539577756077051,0.0
0.01049220934510231,0.0
0.003080703318119049,0.0
0.02223191037774086,0.0
0.016680635511875153,0.0
0.0055978503078222275,0.0
0.0090036541223526,0.0
0.9999909400939941,1.0
0.0074687376618385315,0.0
0.007247923407703638,0.0
0.004955520387738943,0.0
0.026358366012573242,0.0
0.005446303635835648,0.0
0.03521115332841873,0.0
0.007540247403085232,0.0
0.009984484873712063,0.0
0.0037399353459477425,0.0
0.005345164332538843,0.0
0.002280744956806302,0.0
0.00551614398136735,0.0
0.003672985592857003,0.0
0.00480736093595624,0.0
0.0033713129814714193,0.0
0.004501831717789173,0.0
0.010423910804092884,0.0
0.004781473893672228,0.0
0.02982613630592823,0.0
0.004371597431600094,0.0
0.007680902257561684,0.0
0.003904887940734625,0.0
0.002678633201867342,0.0
0.0020921085961163044,0.0
0.00290942145511508,0.0
0.006627245340496302,0.0
0.040738794952631,1.0
0.002323625609278679,0.0
0.0055822753347456455,0.0
0.0030767398420721292,0.0
0.0036720535717904568,0.0
0.006074083968997002,0.0
0.0689539983868599,1.0
0.9997716546058655,1.0
0.0074836756102740765,0.0
0.0074402340687811375,0.0
0.006474102381616831,0.0
0.7934022545814514,1.0
0.004767096135765314,0.0
0.00395120307803154,0.0
0.002385994652286172,0.0
0.01774912141263485,0.0
0.007286562584340572,0.0
0.006954960525035858,0.0
0.0030879625119268894,0.0
0.928009569644928,1.0
0.002681341487914324,0.0
0.005600178614258766,0.0
0.0030254896264523268,0.0
0.07169635593891144,0.0
0.0038985242135822773,0.0
0.005006857682019472,0.0
0.004672716837376356,0.0
0.03444672003388405,0.0
0.0069878119975328445,0.0
0.03320775926113129,0.0
0.999991774559021,1.0
0.002847373951226473,0.0
0.018253080546855927,0.0
0.006393120624125004,0.0
0.9998297691345215,1.0
0.006677800323814154,0.0
0.003375410567969084,0.0
0.0904262587428093,1.0
0.0818975418806076,0.0
0.005738881416618824,0.0
0.015463667921721935,0.0
0.9999526739120483,1.0
0.014407598413527012,0.0
0.0043601044453680515,0.0
0.002959169913083315,0.0
0.0020263802725821733,0.0
0.9913052916526794,1.0
0.004438505508005619,0.0
0.006332860328257084,0.0
0.002879648469388485,0.0
0.003965769894421101,0.0
0.049755290150642395,0.0
0.0028283174615353346,0.0
0.017013302072882652,0.0
0.008398259989917278,0.0
0.010563664138317108,1.0
0.015962978824973106,0.0
0.07408631592988968,0.0
0.0035750854294747114,0.0
0.9983100891113281,1.0
0.2906961739063263,0.0
0.01691114716231823,0.0
0.03759154677391052,0.0
0.015362931415438652,0.0
0.014652669429779053,0.0
0.0041030943393707275,0.0
0.012830106541514397,0.0
0.0423368401825428,0.0
0.0025837633293122053,0.0
0.005931569263339043,0.0
0.010993773117661476,0.0
0.992111325263977,1.0
0.05338948592543602,0.0
0.0036773118190467358,0.0
0.024102209135890007,0.0
0.004720485769212246,0.0
0.034147344529628754,0.0
0.0030668978579342365,0.0
0.004017411265522242,0.0
0.008855517022311687,0.0
0.002537200693041086,0.0
0.004423828795552254,0.0
0.9896857142448425,1.0
0.9978076815605164,1.0
0.061281558126211166,0.0
0.03023928590118885,0.0
0.0051664612255990505,0.0
0.005959365051239729,0.0
0.005395749118179083,0.0
0.005947110243141651,0.0
0.006816057953983545,0.0
0.002781155053526163,0.0
0.0030952091328799725,0.0
0.9999434947967529,1.0
0.003407555865123868,0.0
0.003616994246840477,0.0
0.007398152258247137,0.0
0.00658469507470727,0.0
0.0029214320238679647,0.0
0.01400874275714159,0.0
0.0055250972509384155,0.0
0.007672279607504606,0.0
0.07595208287239075,0.0
0.005088577978312969,0.0
0.0023810486309230328,0.0
0.9997953772544861,1.0
0.998296320438385,1.0
0.004451871383935213,0.0
0.03521660342812538,0.0
0.010521692223846912,0.0
0.01188624557107687,0.0
0.00844502355903387,0.0
0.026845615357160568,1.0
0.0052367025054991245,0.0
0.026485899463295937,0.0
0.0025202969554811716,0.0
0.0023944254498928785,0.0
0.030890505760908127,0.0
0.005503665190190077,0.0
0.008348981849849224,0.0
0.002657783916220069,0.0
0.0123690040782094,0.0
0.0031814007088541985,0.0
0.12744566798210144,1.0
0.007968679070472717,0.0
0.007134654093533754,0.0
0.006621017120778561,0.0
0.002359854755923152,0.0
0.9999275207519531,1.0
0.005092391278594732,0.0
0.0033376349601894617,0.0
0.6514125466346741,1.0
0.0038361537735909224,0.0
0.025826597586274147,0.0
0.005083086434751749,0.0
0.01617387682199478,0.0
0.003647605422884226,0.0
0.007519490551203489,0.0
0.04612003266811371,0.0
0.010228630155324936,0.0
0.0057721626944839954,0.0
0.004757123067975044,0.0
0.04587129130959511,0.0
0.021944165229797363,0.0
0.03853077441453934,0.0
0.10033149272203445,0.0
0.9354369044303894,1.0
0.019551604986190796,0.0
0.041507162153720856,0.0
0.9999932050704956,1.0
0.002770804800093174,0.0
0.039923641830682755,0.0
0.005289764609187841,0.0
0.02350749261677265,0.0
0.006748085841536522,0.0
0.015613851137459278,0.0
0.014653634279966354,0.0
0.00569216487929225,0.0
0.016479115933179855,0.0
0.01558082364499569,0.0
0.02731182798743248,0.0
0.006047622766345739,0.0
0.022059550508856773,0.0
0.013607068918645382,0.0
0.9994795918464661,1.0
0.010524913668632507,0.0
0.009792911820113659,1.0
0.0744950994849205,0.0
0.002868237206712365,0.0
0.0046284920535981655,0.0
0.0030313492752611637,0.0
0.011951055377721786,0.0
0.011426543816924095,0.0
0.007236318197101355,0.0
0.004061057232320309,0.0
0.03741323575377464,0.0
