predictions,targets
0.0043626572005450726,0.0
0.9998031258583069,1.0
0.0018649251433089375,0.0
0.0036034677177667618,0.0
0.002815110841766,0.0
0.9999998807907104,1.0
0.017584295943379402,0.0
0.00156716862693429,0.0
0.007399378344416618,0.0
0.002897771308198571,0.0
0.0020211171358823776,0.0
0.003737306920811534,0.0
0.24613270163536072,0.0
0.005997298751026392,0.0
0.005967075936496258,0.0
0.0034883373882621527,0.0
0.0017460512463003397,0.0
0.002055874327197671,0.0
0.012721570208668709,0.0
0.0025654679629951715,0.0
0.0020249064546078444,0.0
0.0022096920292824507,0.0
0.0023626249749213457,0.0
0.0017138631083071232,0.0
0.002208155347034335,0.0
0.0057322490029037,0.0
0.004550349432975054,0.0
0.07506808638572693,1.0
0.002990776440128684,0.0
0.004670062568038702,0.0
0.02854841575026512,0.0
0.0022511661518365145,0.0
0.0815134197473526,0.0
0.020450258627533913,0.0
0.015969526022672653,0.0
0.0039892117492854595,0.0
0.005098819267004728,0.0
0.002831249265000224,0.0
0.0020586419850587845,0.0
0.012879505753517151,0.0
0.5788393616676331,1.0
0.014770572073757648,0.0
0.0024738593492656946,0.0
0.003724170383065939,0.0
0.0016312095103785396,0.0
0.0017277143197134137,0.0
0.012647061608731747,0.0
0.002974423114210367,0.0
0.0175071619451046,0.0
0.002927999710664153,0.0
0.01094184722751379,0.0
0.0022892600391060114,0.0
0.015611812472343445,0.0
0.003652599174529314,0.0
0.003954556304961443,0.0
0.021972043439745903,0.0
0.004534333944320679,0.0
0.00200239522382617,0.0
0.01197781227529049,0.0
0.011166995391249657,0.0
0.0022849251981824636,0.0
0.0031886643264442682,0.0
0.002047089161351323,0.0
0.005045284517109394,0.0
0.0021481355652213097,0.0
1.0,1.0
0.002411790657788515,0.0
0.06688094139099121,0.0
0.00251744594424963,0.0
0.002855705562978983,0.0
0.004061124753206968,0.0
0.055883441120386124,1.0
0.0037025888450443745,0.0
0.00284934020601213,0.0
0.008140243589878082,0.0
0.0033262274228036404,0.0
1.0,1.0
0.003148074960336089,0.0
0.0020975410006940365,0.0
0.00207812269218266,0.0
0.01037790160626173,0.0
0.010372556746006012,0.0
0.00649921502918005,0.0
0.002075993688777089,0.0
0.0034597881603986025,0.0
0.010202205739915371,0.0
0.017377130687236786,0.0
0.002454261528328061,0.0
0.014985250309109688,0.0
0.0036143388133496046,0.0
0.0015861698193475604,0.0
0.234335258603096,0.0
0.0021536590065807104,0.0
0.002954665804281831,0.0
0.003777627134695649,0.0
0.0021460442803800106,0.0
0.04397502914071083,0.0
0.002279939828440547,0.0
0.02053728699684143,0.0
0.004779591225087643,0.0
0.002805748488754034,0.0
0.0022417958825826645,0.0
0.0016810968518257141,0.0
0.002248263219371438,0.0
0.01679912582039833,0.0
0.0031354709062725306,0.0
0.0047236052341759205,0.0
0.00407472113147378,0.0
0.0031540722120553255,0.0
0.0021439928095787764,0.0
0.002198357367888093,0.0
0.0030001981649547815,0.0
0.0031867402140051126,0.0
0.0015499612782150507,0.0
0.001498814090155065,0.0
0.04501042887568474,0.0
0.0038020245265215635,0.0
0.004520708695054054,0.0
0.14338596165180206,0.0
0.0027797906659543514,0.0
0.002817044500261545,0.0
1.0,1.0
0.0036253505386412144,0.0
0.004177928902208805,0.0
0.0020104243885725737,0.0
0.005835528019815683,0.0
0.003506698179990053,0.0
1.0,1.0
0.0029857910703867674,0.0
0.2528156638145447,0.0
0.00979592278599739,0.0
0.014876467175781727,0.0
0.00472270417958498,0.0
0.9998904466629028,1.0
0.0021295403130352497,0.0
0.002198347821831703,0.0
0.0017245421186089516,0.0
0.007273536175489426,0.0
1.0,1.0
0.010415354743599892,0.0
0.010485929436981678,0.0
0.0066064707934856415,0.0
0.05480726435780525,0.0
0.028417661786079407,0.0
0.002764876699075103,0.0
0.9999891519546509,1.0
0.0038320941384881735,0.0
0.11269155889749527,0.0
0.0022705530282109976,0.0
0.0018461310537531972,0.0
0.021205561235547066,0.0
0.0030291639268398285,0.0
0.001753941411152482,0.0
0.0032373417634516954,0.0
0.002389602130278945,0.0
0.0026815608143806458,0.0
0.9959371089935303,1.0
0.0032272024545818567,0.0
0.006758364848792553,0.0
0.01835022121667862,0.0
0.015230651013553143,0.0
0.00339243421331048,0.0
1.0,1.0
0.002377366879954934,0.0
0.0031492423731833696,0.0
0.0055615901947021484,0.0
0.015313953161239624,0.0
0.01989639736711979,0.0
0.003261739620938897,0.0
0.002290999051183462,0.0
0.005380337126553059,0.0
0.006310273427516222,0.0
0.010701616294682026,0.0
0.0016855483409017324,0.0
0.009975400753319263,0.0
0.001960210269317031,0.0
0.0029585976153612137,0.0
0.0168745294213295,0.0
0.002882033120840788,0.0
0.01638955995440483,0.0
0.0013740446884185076,0.0
0.20635893940925598,1.0
0.005299305077642202,0.0
0.0018026274628937244,0.0
0.003581599099561572,0.0
0.0006932115647941828,0.0
0.012071827426552773,0.0
0.002578706480562687,0.0
0.15397709608078003,0.0
0.0015518182190135121,0.0
0.0020510090980678797,0.0
0.8583958148956299,0.0
0.002029555384069681,0.0
0.01405847817659378,0.0
0.0017458742950111628,0.0
0.004804391413927078,0.0
0.0043671210296452045,0.0
0.0028087839018553495,0.0
0.004541390109807253,0.0
0.003284076927229762,0.0
0.0022727143950760365,0.0
0.004640801809728146,0.0
0.002663243329152465,0.0
1.0,1.0
0.9999998807907104,1.0
0.0017905734712257981,0.0
0.0042364830151200294,0.0
0.0036291764117777348,0.0
0.2520265579223633,1.0
1.0,1.0
0.037570249289274216,0.0
0.0028275505173951387,0.0
0.0016964506357908249,0.0
0.0021206240635365248,0.0
0.0023949791211634874,0.0
0.04610413312911987,0.0
0.003909670747816563,0.0
0.0022742655128240585,0.0
0.010477135889232159,0.0
0.0027471345383673906,0.0
0.003109145909547806,0.0
1.0,1.0
0.005130821838974953,0.0
0.010330394841730595,0.0
0.002060968428850174,0.0
0.0025462068151682615,0.0
0.02259122207760811,0.0
0.0021376993972808123,0.0
0.007205144502222538,0.0
0.023214131593704224,0.0
0.014229191467165947,0.0
0.002564795780926943,0.0
0.013848823495209217,0.0
0.003509951988235116,0.0
0.0031849336810410023,0.0
0.0047170547768473625,0.0
0.0019547624979168177,0.0
0.0014917949447408319,0.0
0.0024060613941401243,0.0
0.002099856035783887,0.0
0.002958131954073906,0.0
0.003099107649177313,0.0
0.00747339753434062,0.0
0.005915351677685976,0.0
0.005634303204715252,0.0
0.0022495139855891466,0.0
0.002741570118814707,0.0
0.004847154952585697,0.0
0.003070398699492216,0.0
0.6239587664604187,1.0
0.0027991454117000103,0.0
0.006192048080265522,0.0
0.02415969781577587,0.0
0.0021795439533889294,0.0
0.0050679477863013744,0.0
0.003528944216668606,0.0
0.0026830174028873444,0.0
0.0024682788643985987,0.0
0.0033767472486943007,0.0
1.0,1.0
0.004001676570624113,0.0
0.00456974096596241,0.0
0.020703447982668877,0.0
0.0060100131668150425,0.0
0.013820916414260864,0.0
0.004854488652199507,0.0
0.14598116278648376,0.0
0.019514357671141624,0.0
0.002637712052091956,0.0
0.0025816590059548616,0.0
0.004404591396450996,0.0
0.001739251776598394,0.0
0.002111620968207717,0.0
0.0036810697056353092,0.0
0.002248320961371064,0.0
0.004744501784443855,0.0
0.0024489627685397863,0.0
0.0035029156133532524,0.0
0.00194216996897012,0.0
0.10892287641763687,0.0
0.029711348935961723,0.0
0.0028514317236840725,0.0
0.001428688527084887,0.0
0.08344410359859467,0.0
1.0,1.0
0.01927739754319191,0.0
0.005433283280581236,0.0
0.003812798298895359,0.0
0.004575334023684263,0.0
0.003877375740557909,0.0
0.0018237236654385924,0.0
0.004480419214814901,0.0
0.6694496870040894,1.0
0.0064702206291258335,0.0
0.003296887967735529,0.0
0.034004200249910355,0.0
0.002905937610194087,0.0
0.003944604657590389,0.0
0.0021114994306117296,0.0
0.0019022875931113958,0.0
0.002463051350787282,0.0
0.008415753953158855,0.0
0.004193712025880814,0.0
0.010736347176134586,0.0
0.003432117635384202,0.0
0.003968746867030859,0.0
0.005742920096963644,0.0
0.002320747822523117,0.0
1.0,1.0
0.008422167971730232,0.0
0.0030449326150119305,0.0
0.033270858228206635,0.0
0.0036707837134599686,0.0
0.003703981637954712,0.0
0.002770307008177042,0.0
0.01357574388384819,0.0
0.07802851498126984,0.0
0.0024100979790091515,0.0
0.027816375717520714,0.0
0.001311926287598908,0.0
0.011148354969918728,0.0
0.004364675376564264,0.0
0.023868244141340256,0.0
1.0,1.0
0.004169565159827471,0.0
0.07185215502977371,0.0
0.00219748611561954,0.0
0.03361223638057709,0.0
0.004614164587110281,0.0
0.0020393438171595335,0.0
0.003459894796833396,0.0
0.0038061444647610188,0.0
0.0032341473270207644,0.0
0.003369490383192897,0.0
0.002712257206439972,0.0
0.0023328119423240423,0.0
0.00344441132619977,0.0
0.003247230313718319,0.0
0.003733585588634014,0.0
0.0036715653259307146,0.0
0.00752563402056694,0.0
0.012310534715652466,0.0
0.037610795348882675,0.0
0.0025725301820784807,0.0
0.0785125121474266,0.0
0.0019687251187860966,0.0
0.018971264362335205,0.0
0.002950706984847784,0.0
0.0034629330039024353,0.0
0.0028635715134441853,0.0
0.0009649175917729735,0.0
0.006416345946490765,0.0
0.0027872768696397543,0.0
0.34008774161338806,1.0
0.5755533576011658,1.0
0.004043485037982464,0.0
0.0015692726010456681,0.0
0.0037332256324589252,0.0
0.10573385655879974,0.0
0.002142110373824835,0.0
0.044190872460603714,0.0
0.002104040700942278,0.0
0.0037293066270649433,0.0
0.004560360684990883,0.0
1.0,1.0
0.0031230503227561712,0.0
0.005393210798501968,0.0
0.02932996302843094,0.0
0.004784270189702511,0.0
0.003044258337467909,0.0
0.0031901667825877666,0.0
0.00193403463345021,0.0
0.004437009803950787,0.0
1.0,1.0
0.001704953727312386,0.0
0.0033415614161640406,0.0
0.0023542148992419243,0.0
0.0027670771814882755,0.0
0.013179619796574116,0.0
0.0040958174504339695,0.0
0.028844822198152542,0.0
0.009942241944372654,0.0
0.0030045502353459597,0.0
0.004016537219285965,0.0
0.005270370282232761,0.0
0.0014141047140583396,0.0
0.001990758115425706,0.0
0.0023092511110007763,0.0
0.0019149375148117542,0.0
0.0024612373672425747,0.0
0.0422026664018631,0.0
1.0,1.0
0.002214800100773573,0.0
0.008385514840483665,0.0
0.002795890439301729,0.0
0.013186399824917316,0.0
0.0019886663649231195,0.0
0.005362642463296652,0.0
0.0029879994690418243,0.0
0.009465739130973816,0.0
0.0041558570228517056,0.0
1.0,1.0
0.004977761767804623,0.0
0.01588316448032856,0.0
0.002568853786215186,0.0
0.003378326538950205,0.0
0.0019128249259665608,0.0
0.0030510835349559784,0.0
0.006059993989765644,0.0
0.0027737340424209833,0.0
0.0016862842021510005,0.0
0.029891176149249077,0.0
0.0030221776105463505,0.0
0.0026596211828291416,0.0
0.005649505648761988,0.0
0.0015797932865098119,0.0
0.004498992580920458,0.0
0.0016099971253424883,0.0
0.9794824719429016,1.0
0.0062362453900277615,0.0
0.003040082985535264,0.0
0.04679984971880913,1.0
0.0018807763699442148,0.0
0.005367830861359835,0.0
0.057274941354990005,0.0
0.003512908471748233,0.0
0.002026321366429329,0.0
0.017455769702792168,0.0
0.43928033113479614,0.0
0.001963790273293853,0.0
1.0,1.0
0.00270854402333498,0.0
0.047867290675640106,1.0
0.002671021269634366,0.0
1.0,1.0
0.003939134534448385,0.0
0.009199008345603943,0.0
0.002498938934877515,0.0
0.004518108442425728,0.0
0.020353153347969055,0.0
1.0,1.0
0.08531555533409119,0.0
0.003543262602761388,0.0
0.0026660047005861998,0.0
0.0021562057081609964,0.0
0.003024415345862508,0.0
1.0,1.0
0.01128513552248478,0.0
1.0,1.0
0.9989401698112488,1.0
0.07796843349933624,0.0
0.6012797951698303,0.0
0.005034505855292082,0.0
0.004211242776364088,0.0
0.016108715906739235,0.0
0.036179013550281525,0.0
0.019772844389081,0.0
0.0238993838429451,0.0
0.0014802309451624751,0.0
0.005087940953671932,0.0
0.009218838065862656,0.0
0.007848399691283703,0.0
0.009845202788710594,0.0
0.003149591153487563,0.0
0.002194228582084179,0.0
0.0028719394467771053,0.0
0.0028538338374346495,0.0
0.0036264548543840647,1.0
0.008980873972177505,0.0
0.003918423317372799,0.0
0.0018896968103945255,0.0
0.0026810965500772,0.0
0.0033076510298997164,0.0
0.008787523955106735,0.0
0.005239308811724186,0.0
0.005818627309054136,0.0
0.0038175738882273436,0.0
0.0021738766226917505,0.0
0.002982803387567401,0.0
0.0023874910548329353,0.0
0.001514106523245573,0.0
0.004567028488963842,0.0
0.0032665657345205545,0.0
0.0030508411582559347,0.0
0.006757862400263548,0.0
0.08377420157194138,0.0
0.020891033113002777,0.0
0.002396994037553668,0.0
0.0027304019313305616,0.0
0.001369090168736875,0.0
0.016246726736426353,0.0
0.0022096552420407534,0.0
0.0018310961313545704,0.0
0.004719533491879702,0.0
0.002689613029360771,0.0
0.010116921737790108,0.0
0.009372597560286522,0.0
0.0033146131318062544,0.0
