predictions,targets
0.0013160487869754434,0.0
0.01756637915968895,1.0
0.0018562806071713567,0.0
0.9959975481033325,1.0
0.08107863366603851,0.0
0.0010313944658264518,0.0
0.30843764543533325,0.0
0.041509322822093964,0.0
0.017770616337656975,0.0
0.004333361051976681,0.0
0.04663968086242676,0.0
0.0013367841020226479,0.0
0.11150595545768738,0.0
0.001647764234803617,0.0
0.0012996020959690213,0.0
0.0013661906123161316,0.0
0.05641136318445206,0.0
0.08307938277721405,0.0
0.00608541676774621,0.0
0.0024578224401921034,0.0
0.005436399485915899,0.0
0.0020830798894166946,0.0
0.053852781653404236,0.0
0.9999715089797974,1.0
0.0021558981388807297,0.0
0.0015624810475856066,0.0
0.0005822406383231282,0.0
0.002618554048240185,0.0
0.007639859803020954,0.0
0.0020488062873482704,0.0
0.05044441670179367,1.0
0.9999679327011108,1.0
0.05107539892196655,0.0
0.006802422925829887,0.0
0.003437676001340151,0.0
0.007321897894144058,0.0
0.006124014500528574,0.0
0.0011040070094168186,0.0
0.0006071776733733714,0.0
0.0020590736530721188,0.0
0.002434126101434231,0.0
0.001904766308143735,0.0
0.0037596425972878933,0.0
0.05015326291322708,0.0
0.031101923435926437,0.0
0.0015984411584213376,0.0
1.0,1.0
0.0017699617892503738,0.0
0.001978043233975768,0.0
0.9997184872627258,1.0
0.0014795114984735847,0.0
0.0012768899323418736,0.0
0.008538447320461273,0.0
0.001072447164915502,0.0
0.003254832699894905,0.0
0.025749221444129944,0.0
0.027047790586948395,0.0
0.001957761123776436,0.0
0.9979560375213623,1.0
0.008589046075940132,0.0
0.001824998646043241,0.0
0.004151996690779924,0.0
0.00938617717474699,0.0
0.0005730461562052369,0.0
0.10333700478076935,0.0
0.0009181335917674005,0.0
0.010655204765498638,0.0
0.009651671163737774,0.0
0.002437269315123558,0.0
0.026461226865649223,0.0
0.0051239305175840855,0.0
0.0014892315957695246,0.0
0.0034829077776521444,0.0
0.007827523164451122,0.0
0.012395652011036873,0.0
0.0008610200020484626,0.0
0.009480360895395279,0.0
0.0011682615149766207,0.0
0.0013180727837607265,0.0
0.0012659764615818858,0.0
0.002137987408787012,0.0
0.0011234285775572062,0.0
0.002025516238063574,0.0
0.0054545048624277115,0.0
1.0,1.0
0.9999908208847046,1.0
0.003174509620293975,1.0
0.0020030902232974768,0.0
0.01030800398439169,0.0
0.0009711060556583107,0.0
0.0018023623852059245,0.0
0.0012624411610886455,0.0
0.0012328545562922955,0.0
0.00238106120377779,0.0
0.008655744604766369,0.0
0.0017335591837763786,0.0
0.0007558632642030716,0.0
0.0029338551685214043,0.0
0.0025058207102119923,0.0
0.02031548134982586,0.0
0.9796628355979919,0.0
0.011804806999862194,0.0
0.0012817449169233441,0.0
0.0007857651216909289,0.0
0.3885367214679718,0.0
0.003926281351596117,0.0
0.0024239534977823496,0.0
0.0012409455375745893,0.0
0.030703028663992882,0.0
0.002319521503522992,0.0
0.002426407067105174,0.0
0.0015840672422200441,0.0
0.9999500513076782,1.0
0.0017839082283899188,0.0
0.013714621774852276,0.0
0.9999971389770508,1.0
0.0020062869880348444,0.0
0.0024588163942098618,0.0
0.0019387612119317055,0.0
0.001853077090345323,0.0
0.006822400726377964,0.0
0.0014275222783908248,0.0
0.002039385726675391,0.0
0.001979936147108674,0.0
0.001281250617466867,0.0
0.002865892369300127,1.0
0.011661778204143047,0.0
0.0022111351136118174,0.0
0.0013789789518341422,0.0
0.000973232090473175,0.0
0.3018176555633545,0.0
0.060443345457315445,0.0
0.0014257174916565418,0.0
0.009093046188354492,0.0
0.0019150193547829986,0.0
0.007985323667526245,0.0
0.02958088181912899,0.0
0.008121227845549583,0.0
0.0008566418546251953,0.0
0.0011045660357922316,0.0
0.010337754152715206,0.0
0.9901888966560364,1.0
0.0009912956738844514,0.0
0.0012493898393586278,0.0
0.002537690568715334,0.0
0.003856515744701028,0.0
0.6456116437911987,1.0
0.0033018430694937706,0.0
0.05896734818816185,0.0
0.0018238063203170896,0.0
0.9965004920959473,1.0
0.0018861099379137158,0.0
0.0033829226158559322,0.0
0.0022395593114197254,0.0
0.0022660172544419765,0.0
0.00670571718364954,0.0
0.0019697712268680334,0.0
0.9999136924743652,1.0
0.0016655416693538427,0.0
0.002359219826757908,0.0
0.003765229834243655,0.0
0.0007441086927428842,0.0
0.0017478998051956296,0.0
0.00188446172978729,0.0
0.001897334586828947,0.0
0.005885823629796505,0.0
0.06302117556333542,0.0
0.0009114413987845182,0.0
0.999650239944458,1.0
0.0009279762743972242,0.0
0.007374148815870285,0.0
0.10541345924139023,0.0
0.019215315580368042,0.0
1.0,1.0
0.0030537666752934456,0.0
0.03905004262924194,0.0
