fold,epoch,valid_loss,valid_recon_loss, valid_kld_loss, train_loss, train_recon_loss, train_kld_loss, time
0,0,229905760.47058824,229540601.4117647,365159.14568014705,287554461.71428573,287300279.5102041,254183.2512755102, 1.182932766278585
0,1,208194738.82352942,208003653.17647058,191083.71966911765,227132970.12244898,226778540.08163264,354429.709502551, 1.143266757329305
0,2,194066463.29411766,193867364.0,199100.3474264706,209184339.59183672,208935720.81632653,248618.4856505102, 1.156005823612213
0,3,185547252.94117647,185367113.88235295,180137.95151654413,198842074.4489796,198612039.83673468,230034.69451530612, 1.1682456374168395
0,4,177634552.47058824,177465497.4117647,169055.77642463235,190295562.12244898,190080421.87755102,215140.01977040817, 1.1531366507212322
0,5,169992286.82352942,169834053.6470588,158234.76838235295,182206006.85714287,182001556.57142857,204450.05676020408, 1.1621708432833353
0,6,161263809.4117647,161118464.47058824,145345.2791819853,173885695.02040815,173693539.59183672,192155.44929846938, 1.1670463641484579
0,7,151369983.7647059,151231744.94117647,138237.16153492648,164237732.89795917,164058973.3877551,178758.3045280612, 1.168201478322347
0,8,141347273.17647058,141221583.29411766,125690.49540441176,153932074.7755102,153767077.2244898,164996.44706632654, 1.1567107041676838
0,9,133450475.05882353,133336983.05882353,113490.41498161765,144934591.02040815,144781760.6530612,152828.55867346938, 1.175290322303772
0,10,125855988.94117647,125750538.35294117,105450.5137867647,136880708.40816328,136736245.3877551,144462.53635204083, 1.1575202147165935
0,11,121841796.0,121746109.41176471,95687.49563419117,130731319.6734694,130595688.97959183,135631.14301658163, 1.1566766897837322
0,12,119859086.58823529,119764252.47058824,94833.46920955883,127781459.75510204,127649262.04081632,132197.88121811225, 1.1614171465237935
0,13,118623020.94117647,118518298.35294117,104722.41544117648,126141723.59183674,126009399.8367347,132324.3131377551, 1.180133871237437
0,14,116984715.52941176,116853206.11764705,131509.55514705883,124717263.34693877,124569003.91836734,148259.24170918367, 1.1757165988286336
0,15,112319601.41176471,112160110.11764705,159490.90349264705,121439045.2244898,121248771.10204081,190273.69961734695, 1.1743029316266378
0,16,106261159.52941176,106067375.05882353,193784.69393382352,114963032.3265306,114734690.6122449,228341.86957908163, 1.1857886115709941
0,17,101242387.29411764,101020430.8235294,221956.1112132353,108730387.59183674,108458235.91836734,272151.8587372449, 1.1682554483413696
0,18,97957586.8235294,97676592.70588236,280993.89384191175,104467640.81632653,104149759.8367347,317881.01785714284, 1.1545466621716818
0,19,95820341.29411764,95530238.35294117,290102.42647058825,101786282.6122449,101438539.91836734,347742.7838010204, 1.175825003782908
0,20,93931107.88235295,93593296.23529412,337811.24908088235,99575706.44897959,99182848.81632653,392857.0905612245, 1.1553708831469218
0,21,92476474.47058824,92141145.05882353,335329.32352941175,97852888.97959183,97428816.97959183,424071.9942602041, 1.1795615156491597
0,22,90988303.05882353,90609533.05882353,378769.5799632353,96354222.20408164,95911028.08163266,443193.7308673469, 1.1700999895731607
0,23,89910632.23529412,89522751.52941176,387881.08272058825,95016239.8367347,94556654.53061225,459585.05803571426, 1.1767788330713909
0,24,89166056.58823529,88760528.0,405528.74724264705,94101014.36734694,93627321.46938775,473692.7531887755, 1.1804048975308736
0,25,88510717.76470588,88093935.76470588,416780.9255514706,93324342.36734694,92841564.24489796,482778.6409438776, 1.1544486006100974
0,26,87968774.8235294,87559077.64705883,409697.23529411765,92678439.8367347,92186528.97959183,491910.75765306124, 1.1846477389335632
0,27,87528065.1764706,87106743.29411764,421321.05330882355,92106466.12244898,91603775.02040817,502691.0006377551, 1.169725815455119
0,28,87137884.8235294,86703595.76470588,434289.07352941175,91683364.08163266,91175695.6734694,507668.5911989796, 1.1626089771588644
0,29,86861922.47058824,86427515.05882353,434407.12408088235,91363496.3265306,90850213.06122449,513283.4413265306, 1.1635937293370564
0,30,86680509.64705883,86247860.47058824,432649.07720588235,91108734.04081632,90593577.30612245,515156.9445153061, 1.1789427002271016
0,31,86537621.88235295,86101440.94117647,436181.1580882353,90954188.08163266,90437160.97959183,517026.8711734694, 1.1650842666625976
0,32,86427140.94117647,85987777.1764706,439363.6948529412,90844885.3877551,90326207.51020408,518678.48660714284, 1.1458420077959697
0,33,86358932.58823529,85918504.23529412,440428.8455882353,90686067.91836734,90166222.36734694,519845.62053571426, 1.1794104099273681
0,34,86315910.94117647,85874474.47058824,441436.6286764706,90659375.34693877,90139035.10204081,520340.4655612245, 1.1623998761177063
